Index	age	fit_prop	fit_se	aoa	language	form	measure	lexical_category	uni_lemma	words	prop	word_bytes	CleanedWord	CleanedSingle
166	16	0.0235473461716178	0.080992939836845	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.00537634408602151	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
167	17	0.0322534296471865	0.0735030011282456	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.0283842794759825	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
168	18	0.0440332296161308	0.0661359516108595	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.0374414976599064	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
169	19	0.05984925137409	0.0589378915915733	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.068421052631579	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
170	20	0.0808655856408685	0.0519790735221122	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.074487895716946	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
171	21	0.108410898220228	0.0453697162471318	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.101092896174863	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
172	22	0.143870325026695	0.0392865914739925	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.165198237885463	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
173	23	0.18847616502354	0.0340132244298378	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.212765957446809	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
174	24	0.242986550075102	0.0299800041987266	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.245685279187817	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
175	25	0.307292524981809	0.0277333718932231	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.30779392338177	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
176	26	0.380072532022466	0.0277113195382498	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.372413793103448	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
177	27	0.458676201745203	0.0299187665806123	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.473684210526316	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
178	28	0.539391739953674	0.0339232369627422	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.617400419287212	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
179	29	0.618092916178216	0.0391775122682204	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.587179487179487	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
180	30	0.691049146157439	0.0452482814943703	27.5120205647718	English (American)	WS	produces	function_words	3SG.POSS	he, her, hers, his	0.608917197452229	68 65 2c 20 68 65 72 2c 20 68 65 72 73 2c 20 68 69 73	he, her, hers, his	he
181	16	0.0475469291435586	0.0669263271113271	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.0354838709677419	61 2c 20 61 6e	a, an	a
182	17	0.0610151993607997	0.060625939457703	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.0524017467248908	61 2c 20 61 6e	a, an	a
183	18	0.0779861536457941	0.0544685401051786	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.0702028081123245	61 2c 20 61 6e	a, an	a
184	19	0.0991788807732549	0.0485086099449728	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.112280701754386	61 2c 20 61 6e	a, an	a
185	20	0.125347776305161	0.0428286664273039	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.113594040968343	61 2c 20 61 6e	a, an	a
186	21	0.157216413264974	0.0375559602278079	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.150273224043716	61 2c 20 61 6e	a, an	a
187	22	0.195377509128255	0.0328869530493142	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.215859030837004	61 2c 20 61 6e	a, an	a
188	23	0.240161875556883	0.029113558089773	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.240425531914894	61 2c 20 61 6e	a, an	a
189	24	0.291492803819332	0.0266194083324377	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.293401015228426	61 2c 20 61 6e	a, an	a
190	25	0.348759244983925	0.0257785295708502	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.379128137384412	61 2c 20 61 6e	a, an	a
191	26	0.410753768750437	0.0267473050090102	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.390804597701149	61 2c 20 61 6e	a, an	a
192	27	0.475718397496233	0.0293470631443511	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.473684210526316	61 2c 20 61 6e	a, an	a
193	28	0.541515317437724	0.0331968064231443	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.610062893081761	61 2c 20 61 6e	a, an	a
194	29	0.605895591932411	0.0379176983707685	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.546153846153846	61 2c 20 61 6e	a, an	a
195	30	0.666798203143998	0.043225244872888	27.3686851967567	English (American)	WS	produces	function_words	a	a, an	0.608917197452229	61 2c 20 61 6e	a, an	a
196	16	0.0160438427499643	0.0929296741391599	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.0021505376344086	61 20 6c 6f 74	a lot	a
197	17	0.0219127801930796	0.0846266356367358	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.0218340611353712	61 20 6c 6f 74	a lot	a
198	18	0.0298634523847385	0.0764332447526426	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.0234009360374415	61 20 6c 6f 74	a lot	a
199	19	0.0405792040520428	0.0683889221166996	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.0508771929824561	61 20 6c 6f 74	a lot	a
200	20	0.0549223532161636	0.0605531068880266	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.0409683426443203	61 20 6c 6f 74	a lot	a
201	21	0.0739445052870697	0.0530183285283842	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.046448087431694	61 20 6c 6f 74	a lot	a
202	22	0.0988657038757059	0.0459329716732621	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.092511013215859	61 20 6c 6f 74	a lot	a
203	23	0.130997869963245	0.0395393845952595	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.170212765957447	61 20 6c 6f 74	a lot	a
204	24	0.171584763429868	0.0342274495434456	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.180710659898477	61 20 6c 6f 74	a lot	a
205	25	0.221540810862192	0.0305663866194307	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.240422721268164	61 20 6c 6f 74	a lot	a
206	26	0.281105946071137	0.0291842423292096	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.285057471264368	61 20 6c 6f 74	a lot	a
207	27	0.349496079338372	0.0303935244802849	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.349030470914127	61 20 6c 6f 74	a lot	a
208	28	0.424695359717435	0.0339181806849874	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.475890985324948	61 20 6c 6f 74	a lot	a
209	29	0.503549886474673	0.0391375772406437	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.494871794871795	61 20 6c 6f 74	a lot	a
210	30	0.582228212347673	0.045471829127465	28.955308276048	English (American)	WS	produces	function_words	a lot	a lot	0.509554140127389	61 20 6c 6f 74	a lot	a
211	16	0.00487584080637528	0.150420580813598	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0010752688172043	61 62 6f 75 74	about	about
212	17	0.00667148845451051	0.137758754466225	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0152838427947598	61 62 6f 75 74	about	about
213	18	0.00912236517623288	0.125203299142908	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0124804992199688	61 62 6f 75 74	about	about
214	19	0.0124623141620286	0.112789743260852	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.00701754385964912	61 62 6f 75 74	about	about
215	20	0.01700412552425	0.100570645010493	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0204841713221601	61 62 6f 75 74	about	about
216	21	0.0231623482958265	0.0886264716391301	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0218579234972678	61 62 6f 75 74	about	about
217	22	0.0314794142608754	0.0770851263018611	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0286343612334802	61 62 6f 75 74	about	about
218	23	0.0426525463091627	0.0661577682751132	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0319148936170213	61 62 6f 75 74	about	about
219	24	0.0575557397683631	0.056203667973813	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0578680203045685	61 62 6f 75 74	about	about
220	25	0.0772460809245978	0.0478343252139612	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.0739762219286658	61 62 6f 75 74	about	about
221	26	0.102936911436833	0.0420078734053123	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.096551724137931	61 62 6f 75 74	about	about
222	27	0.135913597257415	0.0398555964927867	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.121883656509695	61 62 6f 75 74	about	about
223	28	0.177365868742681	0.0419469200293928	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.216981132075472	61 62 6f 75 74	about	about
224	29	0.2281229763751	0.047727225066057	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.225641025641026	61 62 6f 75 74	about	about
225	30	0.288314565454296	0.0560669270555931	32.8652774542303	English (American)	WS	produces	function_words	about	about	0.261146496815287	61 62 6f 75 74	about	about
226	16	0.00870649157620706	0.126848162311017	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.0032258064516129	61 62 6f 76 65	above	above
227	17	0.0114496758183716	0.115985435244615	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.0174672489082969	61 62 6f 76 65	above	above
228	18	0.0150440477137229	0.105240224390963	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.015600624024961	61 62 6f 76 65	above	above
229	19	0.0197442560486263	0.094652560475744	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.0175438596491228	61 62 6f 76 65	above	above
230	20	0.0258743729077061	0.084281838572407	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.0260707635009311	61 62 6f 76 65	above	above
231	21	0.0338420363552848	0.0742190552045291	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.0300546448087432	61 62 6f 76 65	above	above
232	22	0.044152028182053	0.0646082559084935	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.0374449339207048	61 62 6f 76 65	above	above
233	23	0.0574163054458808	0.0556839657477678	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.0404255319148936	61 62 6f 76 65	above	above
234	24	0.0743554893833905	0.0478319985473799	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.0720812182741117	61 62 6f 76 65	above	above
235	25	0.095784301133097	0.0416631115310808	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.100396301188904	61 62 6f 76 65	above	above
236	26	0.122571008020286	0.038005899195293	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.133333333333333	61 62 6f 76 65	above	above
237	27	0.155560038001208	0.0376005401372245	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.188365650969529	61 62 6f 76 65	above	above
238	28	0.195450040911983	0.0405446864256718	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.238993710691824	61 62 6f 76 65	above	above
239	29	0.242629929892892	0.0462023950664665	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.230769230769231	61 62 6f 76 65	above	above
240	30	0.296994517158595	0.0537230840158716	33.1144354956006	English (American)	WS	produces	function_words	above	above	0.247133757961783	61 62 6f 76 65	above	above
241	16	0.047467363083799	0.0666098586671334	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.0494623655913978	61 6c 6c	all	all
242	17	0.0614455792940718	0.0602976078103868	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.0502183406113537	61 6c 6c	all	all
243	18	0.0791978597656456	0.0541305798530948	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.0639625585023401	61 6c 6c	all	all
244	19	0.10152417384054	0.0481645904621499	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.110526315789474	61 6c 6c	all	all
245	20	0.129260869027906	0.0424844183803697	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.108007448789572	61 6c 6c	all	all
246	21	0.163198889474112	0.0372211467774337	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.14207650273224	61 6c 6c	all	all
247	22	0.203960291975972	0.032577471683873	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.176211453744493	61 6c 6c	all	all
248	23	0.251838529139583	0.0288541069308538	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.293617021276596	61 6c 6c	all	all
249	24	0.306626661947817	0.0264427162715566	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.321827411167513	61 6c 6c	all	all
250	25	0.367479611303937	0.0257150720869348	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.376486129458388	61 6c 6c	all	all
251	26	0.432869883669343	0.0268086283243245	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.416091954022988	61 6c 6c	all	all
252	27	0.500685365831793	0.0295216887119386	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.484764542936288	61 6c 6c	all	all
253	28	0.568475641670653	0.033462629719655	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.667714884696017	61 6c 6c	all	all
254	29	0.633793903373985	0.0382538233733856	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.587179487179487	61 6c 6c	all	all
255	30	0.694537808460522	0.0436159643844652	26.9899540676034	English (American)	WS	produces	function_words	all	all	0.611464968152866	61 6c 6c	all	all
256	16	0.0144988842276498	0.0959323183293942	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.0043010752688172	61 6d	am	am
257	17	0.0198909127229018	0.0874036070945868	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.0218340611353712	61 6d	am	am
258	18	0.0272327848778541	0.0789822674888981	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.0249609984399376	61 6d	am	am
259	19	0.0371817872171332	0.0707066746048847	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.0385964912280702	61 6d	am	am
260	20	0.0505765004060938	0.0626346254169729	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.0465549348230912	61 6d	am	am
261	21	0.0684535752972981	0.0548560477980161	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.0546448087431694	61 6d	am	am
262	22	0.0920370315368671	0.0475152909110552	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.0859030837004405	61 6d	am	am
263	23	0.122675431081234	0.0408490755361297	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.129787234042553	61 6d	am	am
264	24	0.161696748189705	0.0352422797985732	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.171573604060914	61 6d	am	am
265	25	0.210156955199642	0.0312700625214544	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.225891677675033	61 6d	am	am
266	26	0.268489075740995	0.0295980159172988	29.1158580199564	English (American)	WS	produces	function_words	am	am	0.250574712643678	61 6d	am	am
